0,1,2,3,4,5,6,7,8
mp-10172,mp-23870,mp-578604,mp-648,mp-90,,,,
mp-10172,mp-2352,mp-23870,mp-578604,mp-648,,,,
mp-10172,mp-1865,mp-23870,mp-44,mp-648,mp-674332,,,
mp-10172,mp-23870,mp-32590,mp-34842,mp-5327,mp-648,,,
mp-10172,mp-23870,mp-32590,mp-32742,mp-34842,mp-648,,,
mp-10172,mp-1865,mp-23870,mp-32742,mp-34842,mp-648,,,
mp-10172,mp-2352,mp-23850,mp-23870,mp-5327,mp-648,,,
mp-10172,mp-22003,mp-2352,mp-23850,mp-5327,mp-648,,,
mp-10172,mp-1776,mp-22003,mp-23850,mp-5327,mp-648,,,
mp-10172,mp-1776,mp-23870,mp-32590,mp-5327,mp-648,,,
mp-10172,mp-1776,mp-23850,mp-23870,mp-5327,mp-648,,,
mp-10172,mp-1597,mp-1865,mp-23870,mp-648,mp-674332,,,
mp-10172,mp-1597,mp-1865,mp-23870,mp-34842,mp-648,,,
mp-10172,mp-1019519,mp-50,mp-567276,mp-8961,,,,
mp-10172,mp-1019519,mp-1342,mp-146,mp-8961,,,,
mp-10172,mp-1019519,mp-146,mp-567276,mp-8961,,,,
mp-10172,mp-1019519,mp-11820,mp-50,mp-567276,,,,
mp-10172,mp-1019519,mp-11820,mp-146,mp-567276,,,,
mp-10172,mp-1342,mp-146,mp-19391,mp-8961,,,,
mp-10172,mp-1342,mp-19391,mp-754829,mp-8961,,,,
mp-10172,mp-1342,mp-2352,mp-754829,mp-8957,,,,
mp-10172,mp-1342,mp-754829,mp-8957,mp-8961,,,,
mp-10172,mp-19391,mp-754829,mp-8957,mp-8961,,,,
mp-10172,mp-146,mp-19391,mp-8957,mp-8961,,,,
mp-10172,mp-146,mp-504554,mp-567276,mp-8957,,,,
mp-10172,mp-146,mp-504554,mp-567276,mp-8961,,,,
mp-10172,mp-146,mp-504554,mp-8957,mp-8961,,,,
mp-10172,mp-50,mp-504554,mp-567276,mp-8957,,,,
mp-10172,mp-50,mp-504554,mp-567276,mp-8961,,,,
mp-10172,mp-1019519,mp-12659,mp-1342,mp-75,,,,
mp-10172,mp-1019519,mp-12659,mp-1342,mp-35,,,,
mp-10172,mp-1019519,mp-11820,mp-12659,mp-75,,,,
mp-10172,mp-1019519,mp-11820,mp-12659,mp-35,,,,
mp-10172,mp-12659,mp-27247,mp-35,mp-8960,,,,
mp-10172,mp-12659,mp-1342,mp-35,mp-8960,,,,
mp-10172,mp-12659,mp-1342,mp-75,mp-8960,,,,
mp-10172,mp-12659,mp-3744,mp-75,mp-8960,,,,
mp-10172,mp-12659,mp-27247,mp-3744,mp-8960,,,,
mp-10172,mp-1342,mp-2352,mp-27569,mp-5477,,,,
mp-10172,mp-1342,mp-27569,mp-35,mp-5477,,,,
mp-10172,mp-1342,mp-35,mp-5477,mp-8960,,,,
mp-10172,mp-27247,mp-35,mp-5477,mp-8960,,,,
mp-10172,mp-1019519,mp-12678,mp-1342,mp-35,,,,
mp-10172,mp-1019519,mp-12678,mp-50,mp-8961,,,,
mp-10172,mp-1019519,mp-12678,mp-1342,mp-8961,,,,
mp-10172,mp-12678,mp-1342,mp-35,mp-8961,,,,
mp-10172,mp-1019519,mp-11820,mp-12678,mp-50,,,,
mp-10172,mp-1019519,mp-11820,mp-12678,mp-35,,,,
mp-10172,mp-12678,mp-50,mp-504554,mp-8961,,,,
mp-10172,mp-12678,mp-35,mp-8957,mp-8961,,,,
mp-10172,mp-12678,mp-504554,mp-8957,mp-8961,,,,
mp-10172,mp-1342,mp-27569,mp-35,mp-8957,,,,
mp-10172,mp-1342,mp-35,mp-8957,mp-8961,,,,
mp-10172,mp-12678,mp-50,mp-504554,mp-8957,,,,
mp-10172,mp-1342,mp-2352,mp-27569,mp-8957,,,,
mp-10172,mp-1179656,mp-1185642,mp-1265,mp-1367,mp-680671,,,
mp-10172,mp-1179656,mp-1202504,mp-1265,mp-1367,mp-680671,,,
mp-10172,mp-1179656,mp-1185642,mp-1186271,mp-1265,mp-1367,,,
mp-10172,mp-1202504,mp-1265,mp-1367,mp-16836,mp-680671,,,
mp-10172,mp-1265,mp-1367,mp-16836,mp-2402,mp-978269,,,
mp-10172,mp-1265,mp-1367,mp-16836,mp-680671,mp-978269,,,
mp-10172,mp-1202504,mp-1265,mp-16836,mp-680671,mp-978269,,,
mp-10172,mp-1179656,mp-1202504,mp-1265,mp-680671,mp-978269,,,
mp-10172,mp-1265,mp-16836,mp-2402,mp-950,mp-978269,,,
mp-10172,mp-1202504,mp-1265,mp-16836,mp-950,mp-978269,,,
mp-10172,mp-1179656,mp-1202504,mp-1265,mp-950,mp-978269,,,
mp-10172,mp-1179656,mp-1265,mp-2352,mp-7500,mp-950,,,
mp-10172,mp-1202504,mp-16836,mp-4533,mp-6406,mp-950,,,
mp-10172,mp-1202504,mp-1265,mp-16836,mp-6406,mp-950,,,
mp-10172,mp-1179656,mp-1202504,mp-4533,mp-6406,mp-950,,,
mp-10172,mp-1179656,mp-1202504,mp-1265,mp-6406,mp-950,,,
mp-10172,mp-16836,mp-2402,mp-4533,mp-6406,mp-950,,,
mp-10172,mp-1265,mp-16836,mp-2402,mp-6406,mp-950,,,
mp-10172,mp-1179656,mp-4533,mp-6406,mp-7500,mp-950,,,
mp-10172,mp-1179656,mp-1265,mp-6406,mp-7500,mp-950,,,
mp-10172,mp-1187739,mp-2108,mp-2652,mp-72,,,,
mp-10172,mp-2108,mp-2538,mp-2652,mp-9972,,,,
mp-10172,mp-1187739,mp-22179,mp-2538,mp-2652,,,,
mp-10172,mp-1187739,mp-2108,mp-22179,mp-2652,,,,
mp-10172,mp-2108,mp-22179,mp-2538,mp-2652,,,,
mp-10172,mp-1077503,mp-2652,mp-7092,mp-9972,,,,
mp-10172,mp-2108,mp-2652,mp-505527,mp-9972,,,,
mp-10172,mp-2652,mp-505527,mp-7092,mp-9972,,,,
mp-10172,mp-2108,mp-2652,mp-554098,mp-72,,,,
mp-10172,mp-1071163,mp-1215,mp-2108,mp-2652,,,,
mp-10172,mp-14726,mp-2108,mp-2652,mp-505527,,,,
mp-10172,mp-1077503,mp-2402,mp-2652,mp-9972,,,,
mp-10172,mp-1215,mp-2108,mp-2591,mp-2652,,,,
mp-10172,mp-2108,mp-2591,mp-2652,mp-554098,,,,
mp-10172,mp-1071163,mp-2108,mp-2652,mp-28017,,,,
mp-10172,mp-14726,mp-2108,mp-2652,mp-28017,,,,
mp-10172,mp-1077503,mp-17891,mp-2402,mp-4533,,,,
mp-10172,mp-1077503,mp-17891,mp-2402,mp-2652,,,,
mp-10172,mp-1077503,mp-17891,mp-4533,mp-7092,,,,
mp-10172,mp-1077503,mp-17891,mp-2652,mp-7092,,,,
mp-10172,mp-14726,mp-2352,mp-30980,mp-7500,,,,
mp-10172,mp-14726,mp-2652,mp-30980,mp-7500,,,,
mp-10172,mp-17891,mp-2652,mp-7092,mp-7500,,,,
mp-10172,mp-17891,mp-4533,mp-7092,mp-7500,,,,
mp-10172,mp-2652,mp-505527,mp-7092,mp-7500,,,,
mp-10172,mp-14726,mp-2652,mp-505527,mp-7500,,,,
mp-10172,mp-1216,mp-72,mp-75,mp-865934,mp-972364,,,
mp-10172,mp-1215,mp-1216,mp-682,mp-75,mp-865934,,,
mp-10172,mp-1215,mp-1216,mp-682,mp-75,mp-754225,,,
mp-10172,mp-554098,mp-682,mp-72,mp-75,mp-865934,,,
mp-10172,mp-1216,mp-554098,mp-72,mp-75,mp-865934,,,
mp-10172,mp-1071163,mp-1215,mp-682,mp-75,mp-754225,,,
mp-10172,mp-1215,mp-2591,mp-682,mp-75,mp-865934,,,
mp-10172,mp-2591,mp-554098,mp-682,mp-75,mp-865934,,,
mp-10172,mp-1215,mp-1216,mp-2591,mp-75,mp-865934,,,
mp-10172,mp-1216,mp-2591,mp-554098,mp-75,mp-865934,,,
mp-10172,mp-1216,mp-14726,mp-2352,mp-5477,mp-682,,,
mp-10172,mp-1216,mp-14726,mp-27247,mp-5477,mp-682,,,
mp-10172,mp-1216,mp-14726,mp-27247,mp-3744,mp-682,,,
mp-10172,mp-1216,mp-14726,mp-3744,mp-682,mp-75,,,
mp-10172,mp-1216,mp-14726,mp-682,mp-75,mp-754225,,,
mp-10172,mp-1071163,mp-28017,mp-682,mp-75,mp-754225,,,
mp-10172,mp-14726,mp-28017,mp-682,mp-75,mp-754225,,,
mp-10172,mp-1216,mp-72,mp-753192,mp-972364,,,,
mp-10172,mp-201,mp-72,mp-753192,mp-972364,,,,
mp-10172,mp-1216,mp-72,mp-753192,mp-7956,,,,
mp-10172,mp-201,mp-72,mp-753192,mp-7956,,,,
mp-10172,mp-1216,mp-14726,mp-2352,mp-7956,,,,
mp-10172,mp-1216,mp-554098,mp-72,mp-7956,,,,
mp-10172,mp-1216,mp-14726,mp-754225,mp-7956,,,,
mp-10172,mp-1071163,mp-1215,mp-754225,mp-7956,,,,
mp-10172,mp-1215,mp-1216,mp-754225,mp-7956,,,,
mp-10172,mp-1215,mp-1216,mp-2591,mp-7956,,,,
mp-10172,mp-1216,mp-2591,mp-554098,mp-7956,,,,
mp-10172,mp-14726,mp-28017,mp-754225,mp-7956,,,,
mp-10172,mp-1071163,mp-28017,mp-754225,mp-7956,,,,
mp-10172,mp-1183162,mp-13,mp-2784,mp-9212,,,,
mp-10172,mp-1183162,mp-2658,mp-2784,mp-9212,,,,
mp-10172,mp-134,mp-2784,mp-570001,mp-9212,,,,
mp-10172,mp-2658,mp-2784,mp-570001,mp-9212,,,,
mp-10172,mp-13,mp-13998,mp-2352,mp-2784,,,,
mp-10172,mp-13,mp-13998,mp-2784,mp-31008,,,,
mp-10172,mp-13,mp-2784,mp-556168,mp-9212,,,,
mp-10172,mp-13,mp-2784,mp-31008,mp-556168,,,,
mp-10172,mp-1220948,mp-38,mp-72,mp-75,mp-769173,,,
mp-10172,mp-1215,mp-16705,mp-682,mp-75,mp-769173,,,
mp-10172,mp-1195324,mp-1215,mp-16705,mp-682,mp-75,,,
mp-10172,mp-1195324,mp-14726,mp-16705,mp-682,mp-75,,,
mp-10172,mp-1220948,mp-554098,mp-682,mp-75,mp-769173,,,
mp-10172,mp-1220948,mp-554098,mp-682,mp-72,mp-75,,,
mp-10172,mp-1220948,mp-554098,mp-72,mp-75,mp-769173,,,
mp-10172,mp-16705,mp-38,mp-554098,mp-75,mp-769173,,,
mp-10172,mp-38,mp-554098,mp-72,mp-75,mp-769173,,,
mp-10172,mp-1071163,mp-1195324,mp-1215,mp-682,mp-75,,,
mp-10172,mp-1195324,mp-14726,mp-28017,mp-682,mp-75,,,
mp-10172,mp-1071163,mp-1195324,mp-28017,mp-682,mp-75,,,
mp-10172,mp-14726,mp-16705,mp-3744,mp-682,mp-75,,,
mp-10172,mp-1215,mp-2591,mp-682,mp-75,mp-769173,,,
mp-10172,mp-2591,mp-554098,mp-682,mp-75,mp-769173,,,
mp-10172,mp-1215,mp-16705,mp-2591,mp-75,mp-769173,,,
mp-10172,mp-16705,mp-2591,mp-554098,mp-75,mp-769173,,,
mp-10172,mp-14726,mp-27247,mp-3744,mp-682,mp-8470,,,
mp-10172,mp-14726,mp-16705,mp-3744,mp-682,mp-8470,,,
mp-10172,mp-14726,mp-2352,mp-5477,mp-682,mp-8470,,,
mp-10172,mp-14726,mp-27247,mp-5477,mp-682,mp-8470,,,
mp-10172,mp-1179656,mp-129,mp-216,mp-67,,,,
mp-10172,mp-1179656,mp-129,mp-2352,mp-7914,,,,
mp-10172,mp-1179656,mp-129,mp-216,mp-7914,,,,
mp-10172,mp-1266,mp-23,mp-2352,mp-23870,,,,
mp-10172,mp-1057315,mp-21394,mp-504731,mp-554098,mp-75,,,
mp-10172,mp-1057315,mp-504731,mp-554098,mp-72,mp-75,,,
mp-10172,mp-504731,mp-554098,mp-682,mp-72,mp-75,,,
mp-10172,mp-21394,mp-2591,mp-504731,mp-554098,mp-75,,,
mp-10172,mp-21394,mp-2591,mp-504731,mp-682,mp-75,,,
mp-10172,mp-1215,mp-21394,mp-2591,mp-682,mp-75,,,
mp-10172,mp-2591,mp-504731,mp-554098,mp-682,mp-75,,,
mp-10172,mp-1025200,mp-1215,mp-21394,mp-682,mp-75,,,
mp-10172,mp-1025200,mp-14726,mp-21394,mp-682,mp-75,,,
mp-10172,mp-1071163,mp-1079111,mp-28017,mp-682,mp-75,,,
mp-10172,mp-1071163,mp-1079111,mp-1215,mp-682,mp-75,,,
mp-10172,mp-1025200,mp-1079111,mp-1215,mp-682,mp-75,,,
mp-10172,mp-1079111,mp-14726,mp-28017,mp-682,mp-75,,,
mp-10172,mp-1025200,mp-1079111,mp-14726,mp-682,mp-75,,,
mp-10172,mp-14726,mp-21394,mp-2352,mp-5477,mp-682,,,
mp-10172,mp-14726,mp-21394,mp-27247,mp-5477,mp-682,,,
mp-10172,mp-14726,mp-21394,mp-3744,mp-682,mp-75,,,
mp-10172,mp-14726,mp-21394,mp-27247,mp-3744,mp-682,,,
mp-10172,mp-1045,mp-123,mp-1949,mp-35,,,,
mp-10172,mp-1045,mp-1202079,mp-123,mp-1949,,,,
mp-10172,mp-1202079,mp-123,mp-554098,mp-72,,,,
mp-10172,mp-1045,mp-1202079,mp-123,mp-554098,,,,
mp-10172,mp-14726,mp-17904,mp-1949,mp-35,,,,
mp-10172,mp-1045,mp-17904,mp-1949,mp-35,,,,
mp-10172,mp-1045,mp-14726,mp-17904,mp-35,,,,
mp-10172,mp-14726,mp-17904,mp-1949,mp-28017,,,,
mp-10172,mp-1071163,mp-17904,mp-1949,mp-28017,,,,
mp-10172,mp-1045,mp-14726,mp-35,mp-8128,,,,
mp-10172,mp-1045,mp-1202079,mp-1215,mp-1949,,,,
mp-10172,mp-1045,mp-1215,mp-17904,mp-1949,,,,
mp-10172,mp-1071163,mp-1215,mp-17904,mp-1949,,,,
mp-10172,mp-1045,mp-1202079,mp-2591,mp-554098,,,,
mp-10172,mp-1045,mp-1202079,mp-1215,mp-2591,,,,
mp-10172,mp-14726,mp-2352,mp-27569,mp-8128,,,,
mp-10172,mp-14726,mp-27569,mp-35,mp-8128,,,,
mp-10172,mp-1187739,mp-132,mp-18167,mp-2741,,,,
mp-10172,mp-1073,mp-18167,mp-2741,mp-915,,,,
mp-10172,mp-1187739,mp-18167,mp-2741,mp-915,,,,
mp-10172,mp-2741,mp-34081,mp-682,mp-915,,,,
mp-10172,mp-1187739,mp-2741,mp-34081,mp-915,,,,
mp-10172,mp-1073,mp-1331,mp-2741,mp-915,,,,
mp-10172,mp-1331,mp-2741,mp-682,mp-915,,,,
mp-10172,mp-1073,mp-1331,mp-1444,mp-2741,,,,
mp-10172,mp-1331,mp-2741,mp-682,mp-983509,,,,
mp-10172,mp-1331,mp-1444,mp-2741,mp-983509,,,,
mp-10172,mp-22916,mp-2402,mp-4533,mp-8937,,,,
mp-10172,mp-22916,mp-578604,mp-7500,mp-90,,,,
mp-10172,mp-22916,mp-4533,mp-7500,mp-8937,,,,
mp-10172,mp-22916,mp-729,mp-7500,mp-90,,,,
mp-10172,mp-22916,mp-729,mp-7500,mp-8937,,,,
mp-10172,mp-2352,mp-578604,mp-7500,mp-985586,,,,
mp-10172,mp-22916,mp-578604,mp-7500,mp-985586,,,,
mp-10172,mp-22862,mp-2402,mp-4533,mp-8937,,,,
mp-10172,mp-2352,mp-28602,mp-578604,mp-7500,,,,
mp-10172,mp-22862,mp-28602,mp-578604,mp-7500,,,,
mp-10172,mp-22862,mp-578604,mp-7500,mp-90,,,,
mp-10172,mp-22862,mp-729,mp-7500,mp-90,,,,
mp-10172,mp-22862,mp-729,mp-7500,mp-8937,,,,
mp-10172,mp-22862,mp-4533,mp-7500,mp-8937,,,,
mp-10172,mp-2292,mp-26,mp-72,mp-75,,,,
mp-10172,mp-2292,mp-554098,mp-72,mp-75,,,,
mp-10172,mp-14726,mp-2292,mp-27247,mp-3744,,,,
mp-10172,mp-14726,mp-2292,mp-3744,mp-75,,,,
mp-10172,mp-1215,mp-2292,mp-2591,mp-75,,,,
mp-10172,mp-2292,mp-2591,mp-554098,mp-75,,,,
mp-10172,mp-1215,mp-18051,mp-2292,mp-75,,,,
mp-10172,mp-14726,mp-18051,mp-2292,mp-75,,,,
mp-10172,mp-14726,mp-2292,mp-27247,mp-755586,,,,
mp-10172,mp-14726,mp-18051,mp-28017,mp-75,,,,
mp-10172,mp-14726,mp-2352,mp-5477,mp-755586,,,,
mp-10172,mp-14726,mp-27247,mp-5477,mp-755586,,,,
mp-10172,mp-1071163,mp-1215,mp-18051,mp-75,,,,
mp-10172,mp-1071163,mp-18051,mp-28017,mp-75,,,,
mp-10172,mp-11649,mp-132,mp-23713,mp-2605,mp-35,,,
mp-10172,mp-11649,mp-132,mp-23713,mp-2517,mp-35,,,
mp-10172,mp-20211,mp-23870,mp-2605,mp-35,mp-7500,,,
mp-10172,mp-20211,mp-23713,mp-23870,mp-2605,mp-35,,,
mp-10172,mp-11649,mp-20211,mp-23713,mp-2605,mp-35,,,
mp-10172,mp-11649,mp-20211,mp-23713,mp-2517,mp-35,,,
mp-10172,mp-11649,mp-1563,mp-20211,mp-23713,mp-793,,,
mp-10172,mp-11649,mp-20211,mp-23713,mp-2517,mp-793,,,
mp-10172,mp-23870,mp-2605,mp-2700,mp-4481,mp-680339,,,
mp-10172,mp-23870,mp-2402,mp-4481,mp-4533,mp-680339,,,
mp-10172,mp-23870,mp-2402,mp-2700,mp-4481,mp-680339,,,
mp-10172,mp-1563,mp-23870,mp-2605,mp-2700,mp-680339,,,
mp-10172,mp-1563,mp-23713,mp-23870,mp-2605,mp-680339,,,
mp-10172,mp-23870,mp-4481,mp-4533,mp-680339,mp-7500,,,
mp-10172,mp-23870,mp-2605,mp-27569,mp-35,mp-7500,,,
mp-10172,mp-1431,mp-23870,mp-2605,mp-4481,mp-680339,,,
mp-10172,mp-1431,mp-20211,mp-23713,mp-23870,mp-2605,,,
mp-10172,mp-1431,mp-23713,mp-23870,mp-2605,mp-680339,,,
mp-10172,mp-1431,mp-23870,mp-4481,mp-680339,mp-7500,,,
mp-10172,mp-1431,mp-23870,mp-2605,mp-4481,mp-7500,,,
mp-10172,mp-1431,mp-20211,mp-23870,mp-2605,mp-7500,,,
mp-10172,mp-1431,mp-1563,mp-23713,mp-2605,mp-680339,,,
mp-10172,mp-11649,mp-1431,mp-1563,mp-23713,mp-2605,,,
mp-10172,mp-11649,mp-1431,mp-20211,mp-23713,mp-2605,,,
mp-10172,mp-11649,mp-1431,mp-1563,mp-20211,mp-23713,,,
mp-10172,mp-2352,mp-23870,mp-2605,mp-27569,mp-7500,,,
mp-10172,mp-1105932,mp-1201871,mp-1265,mp-1367,,,,
mp-10172,mp-1105932,mp-1201871,mp-1222798,mp-1265,,,,
mp-10172,mp-1223129,mp-1265,mp-2402,mp-559904,,,,
mp-10172,mp-1105932,mp-1222798,mp-1265,mp-866755,,,,
mp-10172,mp-1105932,mp-1265,mp-1367,mp-866755,,,,
mp-10172,mp-1094889,mp-1222798,mp-1960,mp-29720,,,,
mp-10172,mp-1223129,mp-1265,mp-1960,mp-559904,,,,
mp-10172,mp-1222798,mp-1960,mp-29720,mp-672287,,,,
mp-10172,mp-1201871,mp-1223129,mp-1265,mp-1960,,,,
mp-10172,mp-1201871,mp-1222798,mp-1960,mp-672287,,,,
mp-10172,mp-1201871,mp-1222798,mp-1265,mp-1960,,,,
mp-10172,mp-1222798,mp-1265,mp-866755,mp-973374,,,,
mp-10172,mp-1222798,mp-1265,mp-1960,mp-973374,,,,
mp-10172,mp-1094889,mp-1222798,mp-1960,mp-973374,,,,
mp-10172,mp-1186271,mp-1265,mp-1367,mp-866755,,,,
mp-10172,mp-1018134,mp-1094591,mp-1960,mp-29720,,,,
mp-10172,mp-1094591,mp-1094889,mp-1960,mp-29720,,,,
mp-10172,mp-2402,mp-4533,mp-559904,mp-6406,,,,
mp-10172,mp-1265,mp-2402,mp-559904,mp-6406,,,,
mp-10172,mp-1265,mp-1314,mp-1367,mp-2402,,,,
mp-10172,mp-1201871,mp-1265,mp-1314,mp-1367,,,,
mp-10172,mp-1201871,mp-1223129,mp-1265,mp-1314,,,,
mp-10172,mp-1223129,mp-1265,mp-1314,mp-2402,,,,
mp-10172,mp-1265,mp-559904,mp-6406,mp-7500,,,,
mp-10172,mp-4533,mp-559904,mp-6406,mp-7500,,,,
mp-10172,mp-1265,mp-1960,mp-2352,mp-7500,,,,
mp-10172,mp-1265,mp-1960,mp-559904,mp-7500,,,,
mp-10172,mp-1185642,mp-1265,mp-5962,mp-680671,,,,
mp-10172,mp-1265,mp-5962,mp-680671,mp-978269,,,,
mp-10172,mp-1265,mp-655,mp-950,mp-978269,,,,
mp-10172,mp-1265,mp-5962,mp-655,mp-978269,,,,
mp-10172,mp-1265,mp-2352,mp-655,mp-950,,,,
mp-10172,mp-1185642,mp-1186271,mp-1265,mp-5962,,,,
mp-10172,mp-13,mp-2605,mp-2741,mp-5597,mp-682,,,
mp-10172,mp-13,mp-132,mp-2605,mp-2741,mp-5380,,,
mp-10172,mp-13,mp-132,mp-1345,mp-2741,mp-5380,,,
mp-10172,mp-13,mp-1345,mp-2741,mp-5380,mp-5597,,,
mp-10172,mp-13,mp-2605,mp-2741,mp-5380,mp-5597,,,
mp-10172,mp-2605,mp-2741,mp-5380,mp-5597,mp-682,,,
mp-10172,mp-1598,mp-2605,mp-5380,mp-5597,mp-682,,,
mp-10172,mp-1345,mp-1598,mp-2741,mp-5380,mp-5597,,,
mp-10172,mp-1598,mp-2741,mp-5380,mp-5597,mp-682,,,
mp-10172,mp-13,mp-2352,mp-2605,mp-674333,mp-682,,,
mp-10172,mp-13,mp-2605,mp-5597,mp-682,mp-778,,,
mp-10172,mp-1598,mp-2605,mp-5597,mp-682,mp-778,,,
mp-10172,mp-1598,mp-2605,mp-674333,mp-682,mp-778,,,
mp-10172,mp-13,mp-2605,mp-674333,mp-682,mp-778,,,
mp-10172,mp-1079146,mp-1184905,mp-2605,mp-37,mp-643,,,
mp-10172,mp-1079146,mp-1184905,mp-132,mp-2605,mp-37,,,
mp-10172,mp-1079146,mp-1184905,mp-21238,mp-2605,mp-643,,,
mp-10172,mp-1184905,mp-1563,mp-21238,mp-2605,mp-643,,,
mp-10172,mp-1184905,mp-1217,mp-1563,mp-2605,mp-643,,,
mp-10172,mp-1079146,mp-11649,mp-1184905,mp-132,mp-2517,,,
mp-10172,mp-1079146,mp-11649,mp-1184905,mp-132,mp-2605,,,
mp-10172,mp-1079146,mp-11649,mp-1184905,mp-21238,mp-2605,,,
mp-10172,mp-11649,mp-1184905,mp-1563,mp-21238,mp-2605,,,
mp-10172,mp-1079146,mp-11649,mp-1184905,mp-21238,mp-793,,,
mp-10172,mp-1079146,mp-11649,mp-1184905,mp-2517,mp-793,,,
mp-10172,mp-11649,mp-1184905,mp-1563,mp-21238,mp-793,,,
mp-10172,mp-17850,mp-2352,mp-2605,mp-643,mp-7500,,,
mp-10172,mp-1184905,mp-17850,mp-2352,mp-2605,mp-7500,,,
mp-10172,mp-1184905,mp-17850,mp-2605,mp-643,mp-7500,,,
mp-10172,mp-1217,mp-1563,mp-2605,mp-2700,mp-643,,,
mp-10172,mp-1184905,mp-2605,mp-4481,mp-643,mp-7500,,,
mp-10172,mp-1184905,mp-4481,mp-4533,mp-643,mp-7500,,,
mp-10172,mp-1184905,mp-1217,mp-2605,mp-4481,mp-643,,,
mp-10172,mp-1184905,mp-1217,mp-4481,mp-4533,mp-643,,,
mp-10172,mp-1217,mp-2402,mp-4481,mp-4533,mp-643,,,
mp-10172,mp-1217,mp-2605,mp-2700,mp-4481,mp-643,,,
mp-10172,mp-1217,mp-2402,mp-2700,mp-4481,mp-643,,,
mp-10172,mp-1217,mp-2402,mp-2700,mp-643,mp-7497,,,
mp-10172,mp-1217,mp-1563,mp-2700,mp-643,mp-7497,,,
mp-10172,mp-1184905,mp-1563,mp-21238,mp-643,mp-7497,,,
mp-10172,mp-1184905,mp-1217,mp-1563,mp-643,mp-7497,,,
mp-10172,mp-13,mp-2352,mp-23870,mp-648,mp-682,,,
mp-10172,mp-10961,mp-1187073,mp-2292,mp-567258,mp-7083,,,
mp-10172,mp-1187073,mp-12724,mp-2292,mp-567258,mp-7083,,,
mp-10172,mp-10961,mp-1187073,mp-2292,mp-26,mp-2615,,,
mp-10172,mp-10961,mp-1187073,mp-2292,mp-2615,mp-567258,,,
mp-10172,mp-12724,mp-2292,mp-567258,mp-569426,mp-7083,,,
mp-10172,mp-12724,mp-2292,mp-569426,mp-7083,mp-9556,,,
mp-10172,mp-1187073,mp-12724,mp-2292,mp-2472,mp-30949,,,
mp-10172,mp-1187073,mp-12724,mp-2292,mp-30949,mp-7083,,,
mp-10172,mp-2292,mp-2472,mp-30949,mp-7083,mp-9556,,,
mp-10172,mp-12724,mp-2292,mp-30949,mp-7083,mp-9556,,,
mp-10172,mp-12724,mp-2292,mp-2472,mp-30949,mp-569426,,,
mp-10172,mp-2292,mp-2472,mp-30949,mp-569426,mp-9556,,,
mp-10172,mp-12724,mp-2292,mp-30949,mp-569426,mp-9556,,,
mp-10172,mp-2292,mp-567258,mp-569426,mp-7083,mp-861620,,,
mp-10172,mp-2292,mp-569426,mp-7083,mp-861620,mp-9556,,,
mp-10172,mp-18510,mp-2062,mp-2292,mp-30709,mp-9556,,,
mp-10172,mp-18026,mp-18510,mp-30709,mp-672707,mp-9556,,,
mp-10172,mp-18026,mp-18510,mp-2292,mp-30709,mp-672707,,,
mp-10172,mp-18026,mp-18510,mp-2292,mp-2472,mp-30709,,,
mp-10172,mp-18026,mp-18510,mp-2292,mp-2472,mp-672707,,,
mp-10172,mp-1106,mp-1187073,mp-12724,mp-30949,mp-7083,,,
mp-10172,mp-1106,mp-12724,mp-30949,mp-7083,mp-9556,,,
mp-10172,mp-1106,mp-30949,mp-7083,mp-746,mp-9556,,,
mp-10172,mp-1200584,mp-2292,mp-7083,mp-861620,mp-9556,,,
mp-10172,mp-1200584,mp-2062,mp-2292,mp-7083,mp-9556,,,
mp-10172,mp-1200584,mp-2062,mp-2292,mp-30709,mp-9556,,,
mp-10172,mp-1200584,mp-2292,mp-569426,mp-861620,mp-9556,,,
mp-10172,mp-1200584,mp-2292,mp-2472,mp-569426,mp-9556,,,
mp-10172,mp-18510,mp-2292,mp-30709,mp-672707,mp-7500,,,
mp-10172,mp-18510,mp-30709,mp-4533,mp-672707,mp-7500,,,
mp-10172,mp-4533,mp-571191,mp-672707,mp-7500,mp-950,,,
mp-10172,mp-30709,mp-4533,mp-571191,mp-672707,mp-7500,,,
mp-10172,mp-2292,mp-30709,mp-571191,mp-672707,mp-7500,,,
mp-10172,mp-2292,mp-571191,mp-672707,mp-7500,mp-950,,,
mp-10172,mp-1218375,mp-2062,mp-30709,mp-4533,mp-672707,,,
mp-10172,mp-1218375,mp-18510,mp-30709,mp-4533,mp-672707,,,
mp-10172,mp-1218375,mp-18510,mp-2062,mp-30709,mp-4533,,,
mp-10172,mp-1218375,mp-18510,mp-30709,mp-672707,mp-9556,,,
mp-10172,mp-1218375,mp-18510,mp-2062,mp-30709,mp-9556,,,
mp-10172,mp-1435,mp-18510,mp-2292,mp-2472,mp-9556,,,
mp-10172,mp-1435,mp-18510,mp-2292,mp-2472,mp-30709,,,
mp-10172,mp-1435,mp-18510,mp-2292,mp-30709,mp-9556,,,
mp-10172,mp-1200584,mp-1435,mp-2292,mp-2472,mp-9556,,,
mp-10172,mp-1200584,mp-1435,mp-2292,mp-30709,mp-9556,,,
mp-10172,mp-1435,mp-18026,mp-18510,mp-2472,mp-30709,,,
mp-10172,mp-1435,mp-18026,mp-18510,mp-30709,mp-9556,,,
mp-10172,mp-1200584,mp-1435,mp-2472,mp-569426,mp-9556,,,
